beta0 beta1 loggap
2.99375 1.95 -0.06884189972
2.99375 2 -0.08013774435
3.05 -2 -0.06714763642
3.05 -1.95 -0.1021207553
3.05 -1.9 -0.1380202563
3.05 -1.85 -0.1746411028
3.05 -1.8 -0.2116724924
3.05 -1.75 -0.2486638999
3.05 -1.7 -0.2849862626
3.05 -1.65 -0.3197929404
3.05 -1.6 -0.3519903408
3.05 -1.55 -0.380235089
3.05 -1.5 -0.4029808676
3.05 -1.45 -0.4185975467
3.05 -1.4 -0.4255696348
3.05 -1.35 -0.4227466569
3.05 -1.3 -0.4095769834
3.05 -1.25 -0.386238807
3.05 -1.2 -0.3536127044
3.05 -1.15 -0.3131082379
3.05 -1.1 -0.2664163398
3.05 -1.05 -0.2152722046
3.05 -1 -0.1612837544
3.05 -0.95 -0.1058392557
3.05 -0.9 -0.05007940409
3.05 -0.85 0.005090241252
3.05 -0.8 0.05896772841
3.05 -0.75 0.1110181973
3.05 -0.7 0.1608398333
3.05 -0.65 0.2081351998
3.05 -0.6 0.2526883512
3.05 -0.55 0.294347048
3.05 -0.5 0.3330090904
3.05 -0.45 0.3686118126
3.05 -0.4 0.4011238562
3.05 -0.35 0.4305384285
3.05 -0.3 0.4568674231
3.05 -0.25 0.4801361309
3.05 -0.2 0.5003787519
3.05 -0.15 0.5176353024
3.05 -0.1 0.5319505083
3.05 -0.05 0.5433747742
3.05 0 0.5519665438
3.05 0.05 0.5577947885
3.05 0.1 0.5609404048
3.05 0.15 0.5614960063
3.05 0.2 0.5595645344
3.05 0.25 0.5552576766
3.05 0.3 0.5486949549
3.05 0.35 0.5400037224
3.05 0.4 0.5293196476
3.05 0.45 0.5167869649
3.05 0.5 0.5025579376
3.05 0.55 0.4867913932
3.05 0.6 0.4696505668
3.05 0.65 0.4513006411
3.05 0.7 0.4319063128
3.05 0.75 0.4116295728
3.05 0.8 0.3906277689
3.05 0.85 0.3690519686
3.05 0.9 0.3470456381
3.05 0.95 0.3247436576
3.05 1 0.3022716877
3.05 1.05 0.2797458727
3.05 1.1 0.2572728386
3.05 1.15 0.2349499222
3.05 1.2 0.2128655615
3.05 1.25 0.1910997888
3.05 1.3 0.1697247808
3.05 1.35 0.1488054342
3.05 1.4 0.1283999446
3.05 1.45 0.1085603693
3.05 1.5 0.08933315622
3.05 1.55 0.07075962076
3.05 1.6 0.05287635496
3.05 1.65 0.03571555879
3.05 1.7 0.0193052892
3.05 1.75 0.003669630868
3.05 1.8 -0.0111712003
3.05 1.85 -0.02520080457
3.05 1.9 -0.03840657664
3.05 1.95 -0.05077969404
3.05 2 -0.06231509647
3.10625 -2 -0.08401156301
3.10625 -1.95 -0.1192666177
3.10625 -1.9 -0.1553391716
3.10625 -1.85 -0.1919778421
3.10625 -1.8 -0.2288119454
3.10625 -1.75 -0.2653159205
3.10625 -1.7 -0.3007708304
3.10625 -1.65 -0.3342296277
3.10625 -1.6 -0.3644988115
3.10625 -1.55 -0.3901558815
3.10625 -1.5 -0.4096257544
3.10625 -1.45 -0.4213329338
3.10625 -1.4 -0.4239227269
3.10625 -1.35 -0.4165064692
3.10625 -1.3 -0.3988527576
3.10625 -1.25 -0.3714492365
3.10625 -1.2 -0.3354084972
3.10625 -1.15 -0.2922587592
3.10625 -1.1 -0.2436995292
3.10625 -1.05 -0.1913946766
3.10625 -1 -0.1368385154
3.10625 -0.95 -0.08129443488
3.10625 -0.9 -0.02578639131
3.10625 -0.85 0.02887965405
3.10625 -0.8 0.08208213681
3.10625 -0.75 0.1333489501
3.10625 -0.7 0.1823263524
3.10625 -0.65 0.2287533693
3.10625 -0.6 0.2724415367
3.10625 -0.55 0.3132591623
3.10625 -0.5 0.3511191834
3.10625 -0.45 0.3859697893
3.10625 -0.4 0.4177870599
3.10625 -0.35 0.4465689262
3.10625 -0.3 0.4723298949
3.10625 -0.25 0.4950962895
3.10625 -0.2 0.5149022156
3.10625 -0.15 0.5317868286
3.10625 -0.1 0.5457934803
3.10625 -0.05 0.556970837
3.10625 0 0.5653753123
3.10625 0.05 0.5710735857
3.10625 0.1 0.5741440233
3.10625 0.15 0.5746764989
3.10625 0.2 0.5727710327
3.10625 0.25 0.568536215
3.10625 0.3 0.5620882654
3.10625 0.35 0.5535509692
3.10625 0.4 0.5430560928
3.10625 0.45 0.5307435881
3.10625 0.5 0.5167610596
3.10625 0.55 0.5012623659
3.10625 0.6 0.4844055891
3.10625 0.65 0.4663507401
3.10625 0.7 0.4472575076
3.10625 0.75 0.4272832071
3.10625 0.8 0.4065809757
3.10625 0.85 0.3852982142
3.10625 0.9 0.3635752867
3.10625 0.95 0.3415445061
3.10625 1 0.3193294341
3.10625 1.05 0.2970445014
3.10625 1.1 0.2747949201
3.10625 1.15 0.2526768349
3.10625 1.2 0.2307776494
3.10625 1.25 0.2091764664
3.10625 1.3 0.1879445975
3.10625 1.35 0.1671461091
3.10625 1.4 0.1468383824
3.10625 1.45 0.127072669
3.10625 1.5 0.1078946244
3.10625 1.55 0.08934480019
3.10625 1.6 0.07145907902
3.10625 1.65 0.05426903713
3.10625 1.7 0.03780222823
3.10625 1.75 0.02208238809
3.10625 1.8 0.007129567711
3.10625 1.85 -0.007039791004
3.10625 1.9 -0.02041281895
3.10625 1.95 -0.03298020279
3.10625 2 -0.04473616771
3.1625 -2 -0.1008763739
3.1625 -1.95 -0.1363521296
3.1625 -1.9 -0.1725156396
3.1625 -1.85 -0.2090637972
3.1625 -1.8 -0.2455602035
3.1625 -1.75 -0.2813988148
3.1625 -1.7 -0.3157674141
3.1625 -1.65 -0.3476199108
3.1625 -1.6 -0.3756727609
3.1625 -1.55 -0.3984465025
3.1625 -1.5 -0.4143733075
3.1625 -1.45 -0.4219782238
3.1625 -1.4 -0.4201116418
3.1625 -1.35 -0.4081730631
3.1625 -1.3 -0.3862471148
3.1625 -1.25 -0.35509595
3.1625 -1.2 -0.3160116492
3.1625 -1.15 -0.2705892091
3.1625 -1.1 -0.2204987446
3.1625 -1.05 -0.1673128614
3.1625 -1 -0.1124074426
3.1625 -0.95 -0.05692568997
3.1625 -0.9 -0.001783886866
3.1625 -0.85 0.05230161343
3.1625 -0.8 0.1047805408
3.1625 -0.75 0.1552360344
3.1625 -0.7 0.2033565638
3.1625 -0.65 0.2489131798
3.1625 -0.6 0.2917415892
3.1625 -0.55 0.3317281872
3.1625 -0.5 0.3687992173
3.1625 -0.45 0.4029123595
3.1625 -0.4 0.4340501174
3.1625 -0.35 0.4622144002
3.1625 -0.3 0.4874217886
3.1625 -0.25 0.5096992589
3.1625 -0.2 0.5290805641
3.1625 -0.15 0.5456038324
3.1625 -0.1 0.5593109442
3.1625 -0.05 0.5702487854
3.1625 0 0.5784717402
3.1625 0.05 0.5840442339
3.1625 0.1 0.5870421698
3.1625 0.15 0.5875527747
3.1625 0.2 0.5856732605
3.1625 0.25 0.5815092501
3.1625 0.3 0.5751738056
3.1625 0.35 0.566787304
3.1625 0.4 0.5564777814
3.1625 0.45 0.5443810886
3.1625 0.5 0.530640355
3.1625 0.55 0.5154046473
3.1625 0.6 0.4988270523
3.1625 0.65 0.4810625393
3.1625 0.7 0.4622658837
3.1625 0.75 0.4425897848
3.1625 0.8 0.4221831977
3.1625 0.85 0.4011898647
3.1625 0.9 0.379747047
3.1625 0.95 0.3579844913
3.1625 1 0.3360236721
3.1625 1.05 0.3139773328
3.1625 1.1 0.2919493142
3.1625 1.15 0.2700346285
3.1625 1.2 0.2483197189
3.1625 1.25 0.2268828465
3.1625 1.3 0.205794557
3.1625 1.35 0.1851181938
3.1625 1.4 0.1649104351
3.1625 1.45 0.1452218373
3.1625 1.5 0.1260973673
3.1625 1.55 0.1075769054
3.1625 1.6 0.08969570029
3.1625 1.65 0.07248475945
3.1625 1.7 0.05597116532
3.1625 1.75 0.04017831248
3.1625 1.8 0.02512607064
3.1625 1.85 0.01083088441
3.1625 1.9 -0.002694174028
3.1625 1.95 -0.01543938011
3.1625 2 -0.02739834055
3.21875 -2 -0.117708074
3.21875 -1.95 -0.1533338811
3.21875 -1.9 -0.1894947391
3.21875 -1.85 -0.2258303637
3.21875 -1.8 -0.2618331083
3.21875 -1.75 -0.2968120007
3.21875 -1.7 -0.3298602599
3.21875 -1.65 -0.3598377481
3.21875 -1.6 -0.385385913
3.21875 -1.55 -0.4049963134
3.21875 -1.5 -0.4171486216
3.21875 -1.45 -0.4205137518
3.21875 -1.4 -0.4141837534
3.21875 -1.35 -0.3978590056
3.21875 -1.3 -0.371921678
3.21875 -1.25 -0.3373648404
3.21875 -1.2 -0.2956074057
3.21875 -1.15 -0.248265721
3.21875 -1.1 -0.1969512742
3.21875 -1.05 -0.1431329386
3.21875 -1 -0.088068092
3.21875 -0.95 -0.03278662403
3.21875 -0.9 0.0218933458
3.21875 -0.85 0.07533556174
3.21875 -0.8 0.1270527836
3.21875 -0.75 0.1766767478
3.21875 -0.7 0.2239330179
3.21875 -0.65 0.2686208235
3.21875 -0.6 0.310597178
3.21875 -0.55 0.3497644313
3.21875 -0.5 0.3860605389
3.21875 -0.45 0.419451479
3.21875 -0.4 0.4499252915
3.21875 -0.35 0.4774872108
3.21875 -0.3 0.5021554222
3.21875 -0.25 0.5239572272
3.21875 -0.2 0.5429258071
3.21875 -0.15 0.559098125
3.21875 -0.1 0.5725145144
3.21875 -0.05 0.5832200526
3.21875 0 0.5912671053
3.21875 0.05 0.5967178862
3.21875 0.1 0.5996459054
3.21875 0.15 0.6001358346
3.21875 0.2 0.5982821873
3.21875 0.25 0.5941877447
3.21875 0.3 0.5879625517
3.21875 0.35 0.5797237307
3.21875 0.4 0.569595755
3.21875 0.45 0.557710552
3.21875 0.5 0.5442069579
3.21875 0.55 0.5292294239
3.21875 0.6 0.5129262026
3.21875 0.65 0.4954473556
3.21875 0.7 0.4769428453
3.21875 0.75 0.4575608186
3.21875 0.8 0.4374460807
3.21875 0.85 0.4167387231
3.21875 0.9 0.3955729005
3.21875 0.95 0.3740757889
3.21875 1 0.3523667787
3.21875 1.05 0.3305569421
3.21875 1.1 0.3087487801
3.21875 1.15 0.2870362192
3.21875 1.2 0.2655048038
3.21875 1.25 0.2442320282
3.21875 1.3 0.2232877581
3.21875 1.35 0.2027347091
3.21875 1.4 0.1826289567
3.21875 1.45 0.1630204638
3.21875 1.5 0.1439536059
3.21875 1.55 0.1254676798
3.21875 1.6 0.1075973737
3.21875 1.65 0.09037318173
3.21875 1.7 0.0738217493
3.21875 1.75 0.05796614185
3.21875 1.8 0.04282603747
3.21875 1.85 0.02841785169
3.21875 1.9 0.01475480837
3.21875 1.95 0.001846974532
3.21875 2 -0.01029872175
3.275 -2 -0.1344684726
3.275 -1.95 -0.1701634758
3.275 -1.9 -0.2062157981
3.275 -1.85 -0.2422026191
3.275 -1.8 -0.2775401136
3.275 -1.75 -0.3114493994
3.275 -1.7 -0.3429305808
3.275 -1.65 -0.3707587154
3.275 -1.6 -0.3935206955
3.275 -1.55 -0.4097122315
3.275 -1.5 -0.4179029263
3.275 -1.45 -0.4169511767
3.275 -1.4 -0.4062167947
3.275 -1.35 -0.3856995862
3.275 -1.3 -0.3560489099
3.275 -1.25 -0.3184405081
3.275 -1.2 -0.2743706181
3.275 -1.15 -0.225439218
3.275 -1.1 -0.1731781276
3.275 -1.05 -0.1189461559
3.275 -1 -0.06388555409
3.275 -0.95 -0.008921067038
3.275 -0.9 0.045217874
3.275 -0.85 0.0979662618
3.275 -0.8 0.148892467
3.275 -0.75 0.1976709745
3.275 -0.7 0.2440599905
3.275 -0.65 0.2878835929
3.275 -0.6 0.3290176205
3.275 -0.55 0.3673785237
3.275 -0.5 0.402914579
3.275 -0.45 0.4355990174
3.275 -0.4 0.4654246356
3.275 -0.35 0.492399421
3.275 -0.3 0.5165427544
3.275 -0.25 0.5378819802
3.275 -0.2 0.5564495224
3.275 -0.15 0.5722810668
3.275 -0.1 0.585415342
3.275 -0.05 0.5958956015
3.275 0 0.603772211
3.275 0.05 0.6091052194
3.275 0.1 0.6119658144
3.275 0.15 0.6124362031
3.275 0.2 0.6106083073
3.275 0.25 0.6065821877
3.275 0.3 0.6004650067
3.275 0.35 0.5923707812
3.275 0.4 0.5824205838
3.275 0.45 0.5707425918
3.275 0.5 0.5574715272
3.275 0.55 0.5427474022
3.275 0.6 0.5267137974
3.275 0.65 0.5095160046
3.275 0.7 0.4912992781
3.275 0.75 0.4722072818
3.275 0.8 0.452380706
3.275 0.85 0.4319560011
3.275 0.9 0.4110642095
3.275 0.95 0.3898299271
3.275 1 0.3683704559
3.275 1.05 0.3467952042
3.275 1.1 0.3252053548
3.275 1.15 0.3036937842
3.275 1.2 0.282345188
3.275 1.25 0.2612363559
3.275 1.3 0.2404365484
3.275 1.35 0.2200079363
3.275 1.4 0.2000060832
3.275 1.45 0.1804804506
3.275 1.5 0.1614749139
3.275 1.55 0.1430282697
3.275 1.6 0.1251747173
3.275 1.65 0.1079442926
3.275 1.7 0.09136324057
3.275 1.75 0.07545431318
3.275 1.8 0.0602369917
3.275 1.85 0.04572763733
3.275 1.9 0.03193958202
3.275 1.95 0.01888317546
3.275 2 0.006565807099
3.33125 -2 -0.1511149019
3.33125 -1.95 -0.1867872896
3.33125 -1.9 -0.22261227
3.33125 -1.85 -0.258099447
3.33125 -1.8 -0.2925848489
3.33125 -1.75 -0.3252006859
3.33125 -1.7 -0.3548587353
3.33125 -1.65 -0.3802631979
3.33125 -1.6 -0.3999721519
3.33125 -1.55 -0.4125224863
3.33125 -1.5 -0.4166158189
3.33125 -1.45 -0.4113329156
3.33125 -1.4 -0.3963151722
3.33125 -1.35 -0.3718470595
3.33125 -1.3 -0.3388061646
3.33125 -1.25 -0.2985017574
3.33125 -1.2 -0.2524633689
3.33125 -1.15 -0.2022449411
3.33125 -1.1 -0.1492848071
3.33125 -1.05 -0.0948301799
3.33125 -1 -0.03991391937
3.33125 -0.95 0.01463559432
3.33125 -0.9 0.06816849888
3.33125 -0.85 0.1201829421
3.33125 -0.8 0.1702963081
3.33125 -0.75 0.2182207125
3.33125 -0.7 0.2637431409
3.33125 -0.65 0.3067096352
3.33125 -0.6 0.3470127072
3.33125 -0.55 0.3845812922
3.33125 -0.5 0.4193727687
3.33125 -0.45 0.4513667016
3.33125 -0.4 0.4805599579
3.33125 -0.35 0.5069627759
3.33125 -0.3 0.5305953753
3.33125 -0.25 0.5514849005
3.33125 -0.2 0.5696628621
3.33125 -0.15 0.5851635776
3.33125 -0.1 0.598024129
3.33125 -0.05 0.6082859409
3.33125 0 0.6159974044
3.33125 0.05 0.6212164535
3.33125 0.1 0.6240120247
3.33125 0.15 0.6244639489
3.33125 0.2 0.6226616599
3.33125 0.25 0.6187026145
3.33125 0.3 0.6126912225
3.33125 0.35 0.6047385377
3.33125 0.4 0.5949623892
3.33125 0.45 0.5834873728
3.33125 0.5 0.5704442722
3.33125 0.55 0.5559688351
3.33125 0.6 0.5402001336
3.33125 0.65 0.5232788307
3.33125 0.7 0.5053455828
3.33125 0.75 0.4865396444
3.33125 0.8 0.4669976305
3.33125 0.85 0.4468523621
3.33125 0.9 0.4262317627
3.33125 0.95 0.4052578345
3.33125 1 0.3840457815
3.33125 1.05 0.3627033475
3.33125 1.1 0.3413304089
3.33125 1.15 0.3200188185
3.33125 1.2 0.298852462
3.33125 1.25 0.2779074768
3.33125 1.3 0.2572525804
3.33125 1.35 0.2369494724
3.33125 1.4 0.2170532843
3.33125 1.45 0.1976130611
3.33125 1.5 0.1786722621
3.33125 1.55 0.1602692631
3.33125 1.6 0.1424378437
3.33125 1.65 0.1252076374
3.33125 1.7 0.1086045263
3.33125 1.75 0.09265096818
3.33125 1.8 0.07736624672
3.33125 1.85 0.06276664924
3.33125 1.9 0.04886557873
3.33125 1.95 0.03567361536
3.33125 2 0.02319854496
3.3875 -2 -0.1675999669
3.3875 -1.95 -0.2031462951
3.3875 -1.9 -0.2386117328
3.3875 -1.85 -0.2734338625
3.3875 -1.8 -0.306865985
3.3875 -1.75 -0.3379529333
3.3875 -1.7 -0.3655268236
3.3875 -1.65 -0.3882398671
3.3875 -1.6 -0.4046517562
3.3875 -1.55 -0.413379676
3.3875 -1.5 -0.4132962145
3.3875 -1.45 -0.4037301193
3.3875 -1.4 -0.3846052774
3.3875 -1.35 -0.3564647709
3.3875 -1.3 -0.3203704366
3.3875 -1.25 -0.277718159
3.3875 -1.2 -0.2300335692
3.3875 -1.15 -0.1788026191
3.3875 -1.1 -0.1253623771
3.3875 -1.05 -0.07085050111
3.3875 -1 -0.01619766426
3.3875 -0.95 0.03785521898
3.3875 -0.9 0.09072929532
3.3875 -0.85 0.1419785623
3.3875 -0.8 0.1912635942
3.3875 -0.75 0.2383296766
3.3875 -0.7 0.2829892258
3.3875 -0.65 0.3251077489
3.3875 -0.6 0.3645925589
3.3875 -0.55 0.4013836632
3.3875 -0.5 0.4354464711
3.3875 -0.45 0.4667660709
3.3875 -0.4 0.4953427943
3.3875 -0.35 0.5211886888
3.3875 -0.3 0.5443245021
3.3875 -0.25 0.5647769702
3.3875 -0.2 0.58257656
3.3875 -0.15 0.5977561487
3.3875 -0.1 0.6103511428
3.3875 -0.05 0.6204011423
3.3875 0 0.6279525943
3.3875 0.05 0.6330613705
3.3875 0.1 0.6357942271
3.3875 0.15 0.6362287054
3.3875 0.2 0.634451851
3.3875 0.25 0.630558629
3.3875 0.3 0.6246508203
3.3875 0.35 0.6168366538
3.3875 0.4 0.6072308656
3.3875 0.45 0.5959546336
3.3875 0.5 0.583134975
3.3875 0.55 0.5689035461
3.3875 0.6 0.5533950738
3.3875 0.65 0.536745736
3.3875 0.7 0.5190917053
3.3875 0.75 0.5005679063
3.3875 0.8 0.4813069227
3.3875 0.85 0.4614379599
3.3875 0.9 0.4410858164
3.3875 0.95 0.4203698852
3.3875 1 0.3994032564
3.3875 1.05 0.3782920021
3.3875 1.1 0.3571346968
3.3875 1.15 0.3360221861
3.3875 1.2 0.315037576
3.3875 1.25 0.2942563926
3.3875 1.3 0.2737468636
3.3875 1.35 0.2535702798
3.3875 1.4 0.2337814118
3.3875 1.45 0.2144289645
3.3875 1.5 0.1955560589
3.3875 1.55 0.1772007252
3.3875 1.6 0.1593963907
3.3875 1.65 0.1421723411
3.3875 1.7 0.1255541359
3.3875 1.75 0.1095639601
3.3875 1.8 0.09422090357
3.3875 1.85 0.07954116498
3.3875 1.9 0.06553818709
3.3875 1.95 0.05222273467
3.3875 2 0.03960293208
3.44375 -2 -0.1838713409
3.44375 -1.95 -0.2191759773
3.44375 -1.9 -0.2541360424
3.44375 -1.85 -0.2881135805
3.44375 -1.8 -0.3202784334
3.44375 -1.75 -0.3495926534
3.44375 -1.7 -0.3748216395
3.44375 -1.65 -0.3945892721
3.44375 -1.6 -0.4074908643
3.44375 -1.55 -0.4122628619
3.44375 -1.5 -0.407981925
3.44375 -1.45 -0.3942393872
3.44375 -1.4 -0.3712302115
3.44375 -1.35 -0.3397215692
3.44375 -1.3 -0.3009140041
3.44375 -1.25 -0.2562476399
3.44375 -1.2 -0.2072143611
3.44375 -1.15 -0.1552171019
3.44375 -1.1 -0.1014887031
3.44375 -1.05 -0.04706182022
3.44375 -1 0.007227070916
3.44375 -0.95 0.06071584749
3.44375 -0.9 0.1128887786
3.44375 -0.85 0.1633491851
3.44375 -0.8 0.211795721
3.44375 -0.75 0.2580029644
3.44375 -0.7 0.3018058612
3.44375 -0.65 0.3430872152
3.44375 -0.6 0.3817675082
3.44375 -0.55 0.4177965808
3.44375 -0.5 0.4511469278
3.44375 -0.45 0.4818084434
3.44375 -0.4 0.5097843888
3.44375 -0.35 0.5350882321
3.44375 -0.3 0.5577409782
3.44375 -0.25 0.577768776
3.44375 -0.2 0.5952009414
3.44375 -0.15 0.6100688551
3.44375 -0.1 0.622406231
3.44375 -0.05 0.6322508566
3.44375 0 0.6396472695
3.44375 0.05 0.6446493335
3.44375 0.1 0.6473216951
3.44375 0.15 0.6477396902
3.44375 0.2 0.6459880725
3.44375 0.25 0.6421594226
3.44375 0.3 0.6363530117
3.44375 0.35 0.6286743747
3.44375 0.4 0.6192353003
3.44375 0.45 0.6081537069
3.44375 0.5 0.5955530125
3.44375 0.55 0.5815609519
3.44375 0.6 0.5663080703
3.44375 0.65 0.549926206
3.44375 0.7 0.5325471657
3.44375 0.75 0.5143016285
3.44375 0.8 0.4953181958
3.44375 0.85 0.4757224748
3.44375 0.9 0.4556361336
3.44375 0.95 0.4351759384
3.44375 1 0.4144528467
3.44375 1.05 0.393571245
3.44375 1.1 0.3726284026
3.44375 1.15 0.3517141675
3.44375 1.2 0.3309108865
3.44375 1.25 0.3102935072
3.44375 1.3 0.2899298105
3.44375 1.35 0.2698807317
3.44375 1.4 0.2502007425
3.44375 1.45 0.2309382764
3.44375 1.5 0.2121361878
3.44375 1.55 0.1938322319
3.44375 1.6 0.1760595486
3.44375 1.65 0.1588471308
3.44375 1.7 0.142220256
3.44375 1.75 0.1262008616
3.44375 1.8 0.1108078506
3.44375 1.85 0.09605732288
3.44375 1.9 0.08196273479
3.44375 1.95 0.06853499537
3.44375 2 0.05578251551
3.5 -2 -0.1998716283
3.5 -1.95 -0.234806366
3.5 -1.9 -0.2691016774
3.5 -1.85 -0.3020418592
3.5 -1.8 -0.3327149023
3.5 -1.75 -0.3600082118
3.5 -1.7 -0.3826378683
3.5 -1.65 -0.3992273366
3.5 -1.6 -0.4084435372
3.5 -1.55 -0.4091785098
3.5 -1.5 -0.4007379053
3.5 -1.45 -0.3829785321
3.5 -1.4 -0.3563443461
3.5 -1.35 -0.321786815
3.5 -1.3 -0.2806010425
3.5 -1.25 -0.2342349931
3.5 -1.2 -0.1841241505
3.5 -1.15 -0.1315793012
3.5 -1.1 -0.07772975895
3.5 -1.05 -0.02350936955
3.5 -1 0.03033132452
3.5 -0.95 0.08320076696
3.5 -0.9 0.1346391862
3.5 -0.85 0.1842934422
3.5 -0.8 0.2318958041
3.5 -0.75 0.2772467779
3.5 -0.7 0.3202013244
3.5 -0.65 0.3606576588
3.5 -0.6 0.3985480038
3.5 -0.55 0.4338309414
3.5 -0.5 0.4664852152
3.5 -0.45 0.4965048893
3.5 -0.4 0.5238956797
3.5 -0.35 0.5486721328
3.5 -0.3 0.570855275
3.5 -0.25 0.5904705168
3.5 -0.2 0.6075459339
3.5 -0.15 0.6221113695
3.5 -0.1 0.6341988375
3.5 -0.05 0.6438443307
3.5 0 0.6510905162
3.5 0.05 0.6559893051
3.5 0.1 0.6586033035
3.5 0.15 0.6590057243
3.5 0.2 0.6572791216
3.5 0.25 0.6535137941
3.5 0.3 0.6478066168
3.5 0.35 0.6402605565
3.5 0.4 0.6309845938
3.5 0.45 0.6200935398
3.5 0.5 0.6077073765
3.5 0.55 0.593950084
3.5 0.6 0.5789481878
3.5 0.65 0.5628293336
3.5 0.7 0.5457210838
3.5 0.75 0.5277499609
3.5 0.8 0.509040638
3.5 0.85 0.4897151456
3.5 0.9 0.469892018
3.5 0.95 0.4496853764
3.5 1 0.4292040227
3.5 1.05 0.4085506397
3.5 1.1 0.3878211822
3.5 1.15 0.3671045021
3.5 1.2 0.3464822003
3.5 1.25 0.3260286699
3.5 1.3 0.3058112796
3.5 1.35 0.2858906537
3.5 1.4 0.2663210183
3.5 1.45 0.2471505964
3.5 1.5 0.2284220415
3.5 1.55 0.2101728999
3.5 1.6 0.1924360865
3.5 1.65 0.1752403559
3.5 1.7 0.1586107459
3.5 1.75 0.1425689731
3.5 1.8 0.1271337645
3.5 1.85 0.1123211156
3.5 1.9 0.09814447431
3.5 1.95 0.08461485865
3.5 2 0.07174091916
