alpha beta logL
-0.7083333333 1.208333333 1.216724618
-0.6666666667 1.208333333 1.219160246
-0.625 1.208333333 1.221537321
-0.5833333333 1.208333333 1.223846716
-0.5416666667 1.208333333 1.226080139
-0.5 1.208333333 1.228230084
-0.4583333333 1.208333333 1.230289769
-0.4166666667 1.208333333 1.232253089
-0.375 1.208333333 1.234114566
-0.3333333333 1.208333333 1.235869306
-0.2916666667 1.208333333 1.237512953
-0.25 1.208333333 1.239041656
-0.2083333333 1.208333333 1.24045203
-0.1666666667 1.208333333 1.241741127
-0.125 1.208333333 1.242906406
-0.08333333333 1.208333333 1.243945707
-0.04166666667 1.208333333 1.244857229
0 1.208333333 1.245639512
0.04166666667 1.208333333 1.246291417
0.08333333333 1.208333333 1.246812116
0.125 1.208333333 1.24720108
0.1666666667 1.208333333 1.247458069
0.2083333333 1.208333333 1.247583126
0.25 1.208333333 1.247576578
0.2916666667 1.208333333 1.24743903
0.3333333333 1.208333333 1.247171374
0.375 1.208333333 1.246774785
0.4166666667 1.208333333 1.246250738
0.4583333333 1.208333333 1.245601008
0.5 1.208333333 1.244827693
0.5416666667 1.208333333 1.243933219
0.5833333333 1.208333333 1.242920365
0.625 1.208333333 1.241792282
0.6666666667 1.208333333 1.240552512
0.7083333333 1.208333333 1.23920502
0.75 1.208333333 1.237754221
0.7916666667 1.208333333 1.236205009
0.8333333333 1.208333333 1.234562794
0.875 1.208333333 1.232833539
0.9166666667 1.208333333 1.231023798
0.9583333333 1.208333333 1.229140762
1 1.208333333 1.2271923
1.041666667 1.208333333 1.22518701
1.083333333 1.208333333 1.223134264
1.125 1.208333333 1.221044265
1.166666667 1.208333333 1.218928093
1.208333333 1.208333333 1.216797761
1.25 1.208333333 1.214666269
-1.25 1.25 1.212445906
-1.208333333 1.25 1.214482163
-1.166666667 1.25 1.216668508
-1.125 1.25 1.218980494
-1.083333333 1.25 1.22139515
-1.041666667 1.25 1.223890967
-1 1.25 1.226447872
-0.9583333333 1.25 1.229047183
-0.9166666667 1.25 1.231671571
-0.875 1.25 1.234304997
-0.8333333333 1.25 1.23693266
-0.7916666667 1.25 1.239540932
-0.75 1.25 1.242117294
-0.7083333333 1.25 1.244650276
-0.6666666667 1.25 1.247129389
-0.625 1.25 1.249545068
-0.5833333333 1.25 1.251888606
-0.5416666667 1.25 1.2541521
-0.5 1.25 1.256328393
-0.4583333333 1.25 1.258411023
-0.4166666667 1.25 1.260394173
-0.375 1.25 1.262272624
-0.3333333333 1.25 1.264041712
-0.2916666667 1.25 1.26569729
-0.25 1.25 1.267235686
-0.2083333333 1.25 1.268653676
-0.1666666667 1.25 1.269948451
-0.125 1.25 1.271117585
-0.08333333333 1.25 1.27215902
-0.04166666667 1.25 1.273071037
0 1.25 1.273852238
0.04166666667 1.25 1.274501536
0.08333333333 1.25 1.275018136
0.125 1.25 1.275401524
0.1666666667 1.25 1.275651466
0.2083333333 1.25 1.275767994
0.25 1.25 1.27575141
0.2916666667 1.25 1.275602281
0.3333333333 1.25 1.275321445
0.375 1.25 1.27491001
0.4166666667 1.25 1.274369368
0.4583333333 1.25 1.273701199
0.5 1.25 1.272907486
0.5416666667 1.25 1.271990528
0.5833333333 1.25 1.270952958
0.625 1.25 1.269797762
0.6666666667 1.25 1.268528303
0.7083333333 1.25 1.267148343
0.75 1.25 1.265662075
0.7916666667 1.25 1.264074148
0.8333333333 1.25 1.262389707
0.875 1.25 1.260614423
0.9166666667 1.25 1.258754534
0.9583333333 1.25 1.256816887
1 1.25 1.254808981
1.041666667 1.25 1.252739012
1.083333333 1.25 1.250615926
1.125 1.25 1.248449462
1.166666667 1.25 1.246250208
1.208333333 1.25 1.244029653
1.25 1.25 1.241800241
